id_profile,placa_carro,data_aquisicao,id_carro
907028,ARA-2566, 1972-03-19,46132
619456,MGM-6068, 2017-04-14,409
83169,TAS-3063, 2012-11-02,3498
722673,KYS-2469, 1989-01-09,35553
259468,ULV-1317, 1983-07-10,7647
705915,NCV-4702, 1980-11-10,5053
94698,OHU-5595, 1987-07-21,63339
762753,BEG-6426, 2000-06-22,2028
141710,SXK-4167, 1988-08-06,42818
845316,CPB-0090, 2002-03-09,86429
806095,XHX-2236, 1986-02-26,192
550845,ONX-3652, 2001-05-18,92600
489314,NDX-2505, 2010-12-05,48211
789231,DYH-6765, 1973-01-24,9440
279878,DHU-7749, 2002-09-05,60564
492356,XSI-3194, 2011-06-19,10087
353969,SHC-9964, 1975-03-04,77829
31785,GZI-9071, 1980-06-10,65988
305781,XAW-7353, 1970-12-31,46191
352886,TIW-4206, 2017-01-12,58331
970670,TPD-0111, 1976-10-04,18308
955997,RCX-3391, 1975-06-21,96604
208978,IQN-0217, 1978-03-30,39852
951778,VPQ-8889, 2008-09-21,34802
310910,AWF-8086, 1996-09-29,95422
963015,XID-2658, 2011-01-02,45571
485464,CBS-1114, 1984-06-02,97253
893248,IJG-3385, 1978-01-09,3983
246894,LJN-5752, 1974-05-23,17724
605322,ENB-8268, 2015-08-31,28535
720605,GHC-6616, 2015-02-14,23622
554509,DRM-8946, 1973-08-13,96173
694265,RBM-6807, 1970-06-19,63664
91678,UXJ-6150, 1997-05-02,33041
545456,QJX-8465, 1986-01-16,6077
289068,APV-6710, 1976-12-08,95664
879643,UDN-6818, 2009-07-18,48152
384034,YER-3945, 1974-06-04,53411
306629,KRW-4539, 2009-07-04,55439
59623,SCB-1847, 2017-12-26,73741
950431,RHT-8158, 2013-02-28,18234
67827,LRH-7921, 1998-08-14,27206
98328,PBA-8026, 1991-10-16,56153
593844,QPB-5876, 1976-02-24,80163
610628,CQY-6079, 2018-11-16,38569
969591,KQJ-3205, 1998-01-14,50445
656147,JIR-6740, 1970-09-25,14188
745068,HDE-1058, 1978-03-17,38408
850564,EQP-1801, 2021-05-27,4206
403237,HBC-0494, 1972-02-15,98159
21463,XLI-2608, 1974-11-18,24228
571792,UWF-3260, 2010-03-12,20636
473155,HMV-7273, 1986-01-10,87207
441768,TIT-3764, 1998-10-30,24549
372469,AKK-8201, 1993-05-16,63430
307810,YTI-0262, 1971-10-28,99270
809488,CNZ-5946, 2004-08-27,6158
398946,XJI-9270, 1977-03-31,429
89397,KHC-2677, 2015-09-21,58063
707300,TRP-3128, 2009-06-01,95261
987419,CPY-7621, 1987-06-25,36782
160160,ZDM-7055, 1977-03-07,57555
383404,TYD-7713, 1987-03-20,73397
975812,VBR-2904, 1985-03-14,71877
601942,DKL-3531, 1998-01-06,38490
715484,BLW-2476, 1995-01-04,68716
534626,LXX-0539, 1988-11-19,74531
626030,IPG-4747, 2013-03-05,99868
450330,OUU-6284, 1972-10-31,8198
855801,VWH-3169, 2017-07-06,46963
247913,IKJ-0998, 1973-10-11,57615
825660,TXO-0309, 2003-07-07,84959
390244,JYW-1928, 1990-10-08,2631
81649,PBQ-0343, 1975-01-09,23639
544530,RTF-0708, 2002-11-25,48081
756078,ZEL-7895, 1983-05-14,11948
237571,CYX-0982, 1979-09-28,19580
660003,FSQ-6639, 2016-08-09,35469
534510,QGQ-3145, 2010-06-20,97326
621892,IPK-4965, 1986-10-25,68228
665986,UJW-8662, 2011-09-20,23293
601020,GYX-7185, 1970-09-24,67118
340701,ZWR-7990, 1992-08-29,40612
96330,NOL-9056, 1993-04-10,81487
504688,HTW-6708, 1983-08-20,31761
303195,KFY-3132, 2019-02-21,37200
631551,ZPJ-8529, 1993-07-10,31682
638660,YTL-6880, 1976-01-14,5996
620568,SIA-6849, 1985-06-19,50559
240648,TFZ-9890, 1973-04-12,65619
239533,DGM-0680, 1991-05-28,88310
500553,WHH-9782, 1986-06-04,639
54306,XYL-4938, 1975-02-14,67718
396245,RKF-2399, 2012-02-23,66615
727671,OMP-2323, 1970-03-28,69163
220789,OHK-7215, 1997-04-26,85494
100345,XQB-7074, 2015-04-12,43551
693297,TMI-0570, 1974-02-13,11810
20283,HDO-8933, 1989-03-10,13831
449929,TWK-0166, 1995-11-21,66387
118599,IHP-7946, 1978-11-14,74192
173864,IDT-1848, 1997-02-28,22151
939558,FKZ-1410, 1996-07-28,6534
289644,IWJ-4368, 1998-06-14,7666
100146,YCN-2909, 1986-10-31,4891
617714,END-9399, 2016-03-04,28809
175508,CYA-1004, 2008-11-26,74907
738883,JOY-3609, 2001-09-07,18759
932788,NRS-0706, 2013-04-29,30317
679071,EOF-0163, 1984-07-26,64203
939943,DRN-1160, 1981-02-23,88250
250194,PTC-4370, 2014-04-05,10113
190906,IZT-1085, 2016-03-12,70733
706809,KKJ-1680, 2005-03-10,26576
132624,VIS-4037, 2021-07-25,3785
816304,BGP-4674, 2012-03-13,54058
410073,UDI-6733, 2019-11-04,23997
471205,LZB-3165, 2006-11-03,72243
480159,SXE-8431, 1974-08-07,36139
323947,PEA-2471, 2010-03-12,99316
285704,NOG-4864, 1974-04-17,90181
71692,TPB-5492, 2020-02-18,40890
292271,CPC-8354, 1994-06-05,43083
217292,BTG-9050, 1994-01-23,26896
805229,HGY-3310, 2004-02-20,57119
993148,RIJ-1018, 2012-08-21,87331
134290,DKK-4714, 2014-02-26,62427
472656,WEP-0872, 1974-03-29,31152
122160,BZR-1189, 1981-06-23,6191
909604,XTH-9347, 1972-10-17,249
676103,CGG-8133, 2010-05-21,20648
215827,IGD-4947, 2019-07-31,58857
628338,WJT-6081, 1977-02-15,96361
407684,RWD-5468, 2017-09-16,42350
271153,AXF-5227, 2016-11-27,19154
279106,UUX-5773, 1999-07-16,44582
598705,PLS-3586, 2016-05-02,36298
287984,TWA-6471, 1991-05-06,1546
507829,JDI-2755, 1988-01-21,73196
604013,ITL-6376, 1991-08-22,31853
576141,WLQ-2710, 1972-10-06,98028
517524,BTK-4360, 1976-01-29,78092
758134,FXN-2607, 1992-06-17,389
992885,JOL-4110, 1975-09-20,7869
826807,XQU-3981, 2018-04-28,42496
555966,IKM-5041, 2021-02-02,38442
385910,GID-0418, 1970-06-06,76545
699719,WJS-8367, 1998-07-14,84457
115119,YNK-6470, 1993-08-31,29525
695347,SMV-6089, 1979-12-12,76309
703433,WZE-1820, 2006-11-25,28098
963697,BNU-4741, 1984-12-22,31731
152127,EPS-6741, 2005-05-31,50534
260055,LMD-2563, 1977-10-20,31682
525944,IWB-4408, 1996-05-02,41511
885800,OBG-1610, 2005-03-16,63965
67117,XXH-4684, 2018-11-08,70437
554335,CRI-7426, 1995-02-02,2870
199738,LLR-3423, 1997-04-01,42312
27155,YZJ-5351, 1999-11-25,4046
68332,WYT-3839, 1976-08-12,70844
103920,QVC-3381, 1971-01-09,26319
615642,SYA-6690, 2001-11-15,84298
263045,IOL-6796, 1974-02-06,83371
515129,AVL-6389, 2007-04-02,65742
537224,GQC-5765, 1989-04-18,39485
416818,EML-7855, 1994-10-05,97019
34828,JNW-5907, 1977-05-02,18508
888209,YOO-0752, 2014-12-06,51820
602234,ABN-2799, 1978-05-06,67500
161376,QQX-6896, 2016-06-01,17296
284624,NXA-6695, 1981-02-07,22328
312792,UTL-7660, 1973-01-12,86998
347160,APJ-2458, 1980-01-14,21894
330979,GER-8378, 2018-03-28,18340
484372,SJO-7902, 2005-04-17,65305
468096,WSH-7648, 1988-06-01,56877
942268,JLC-9983, 2005-06-04,23191
591015,JLQ-9023, 1978-07-23,18037
574731,NBW-0217, 1995-10-18,44161
372419,CUA-5053, 1974-06-23,77198
998542,HFL-3162, 1983-08-12,74426
875422,YTO-2083, 1984-03-03,60907
528601,QXU-1264, 1981-09-19,97671
865814,YOR-0293, 1987-10-14,10723
614445,XHM-3230, 2018-08-20,12771
693314,GXT-5695, 1985-08-25,59332
375809,WNW-7427, 1993-10-25,15022
221999,QCX-7910, 1978-08-10,182
545507,PLJ-4992, 1996-03-25,40707
854260,QAU-8269, 1996-09-18,90897
648501,NJX-6873, 2005-12-10,32872
554607,JGJ-3978, 1988-02-14,43642
548663,QRT-3326, 1985-09-02,32981
662648,WTL-2408, 2019-09-11,61871
751212,IZM-7367, 2000-10-20,90630
610352,TIN-5118, 1984-09-28,71865
716974,HPH-0571, 2018-12-12,7887
227018,QUB-1545, 1982-02-14,55803
202861,ZMO-4755, 1970-01-28,235
275910,AZS-7086, 1979-05-03,58243
994153,CEQ-7901, 1977-06-06,84406
663894,MYB-1380, 1989-12-15,38890
837027,WYT-8425, 1984-09-14,52915
303289,ONG-2892, 2010-02-04,37851
681209,ROH-8177, 2005-04-30,32437
626279,JEX-2820, 2014-12-17,53981
515754,HFX-6216, 2016-09-13,63293
622534,OSY-9702, 1983-08-18,63566
780696,MSK-1267, 2002-11-03,2922
71300,TOP-2608, 2015-02-18,95391
374129,RHR-9803, 1989-12-05,63386
734387,JOD-1962, 1982-05-03,14229
242477,HXB-8519, 1974-03-17,81286
185878,ASQ-8683, 2018-03-17,39933
382998,EQI-1305, 2021-08-07,71185
28944,UNU-3790, 2015-05-28,99900
72563,IPD-8345, 2016-10-09,83056
886046,OSR-1324, 1976-04-11,82961
539080,YWG-5925, 1988-05-13,15327
194917,IRI-9678, 2006-12-15,79573
52555,BIJ-5054, 2006-03-12,74775
717636,ACO-6801, 1981-01-26,34551
537320,DIK-2160, 2014-08-10,26422
335141,NLU-1640, 2010-06-09,49107
439462,XWU-9773, 1971-11-09,59528
368442,YZE-0155, 2014-11-28,99423
272137,ZYT-0743, 1983-07-29,82333
706365,XID-8672, 1992-02-23,96925
320842,WBB-8863, 1970-10-27,44776
844069,SKS-6891, 1981-05-06,37417
797972,JCE-5282, 1977-04-21,28791
685651,LXN-0564, 1978-02-14,17461
678683,NYQ-3650, 1970-11-27,52384
415387,RVQ-6541, 1994-05-24,68101
495447,LOQ-3296, 1991-10-09,61332
562737,FAJ-8824, 2020-11-08,51507
340559,YJF-5425, 2012-07-31,52854
855890,YZU-6984, 2001-09-28,34518
606557,LET-0170, 2007-11-28,33912
677969,APZ-0123, 1988-07-13,16196
712574,MZC-0808, 1998-03-23,98426
532419,BRF-1231, 1977-11-26,40445
491082,CGE-2934, 1972-08-10,45596
39974,DFU-4630, 1998-08-21,49613
112446,OAJ-3083, 1977-11-07,62592
388942,UXD-6725, 1979-06-12,77424
107904,XDO-5844, 2004-07-17,17197
513849,AGM-5534, 1997-01-31,53905
337198,PHI-7239, 1991-11-17,15659
889203,XHQ-3379, 2004-11-16,81844
437059,CLU-5443, 1986-02-01,1314
334948,HLX-4888, 2000-12-27,72736
241974,OHA-5519, 2022-04-06,42068
197991,WNA-7533, 2018-09-21,46468
27077,WTI-8795, 1989-11-20,93708
69659,UFZ-7737, 1998-12-12,55446
185151,UND-8895, 1987-06-23,46762
74022,IEX-6392, 1981-10-13,5874
300920,CMP-8511, 1998-12-18,26781
250919,GUP-8281, 1974-10-13,55920
444750,CXG-7229, 2021-06-13,19077
576730,BVO-2641, 2009-02-11,12111
228236,FPB-1413, 1993-09-18,59082
173856,FYV-6965, 1985-08-09,98682
34188,OMQ-7287, 1979-04-20,16617
164190,IPV-5031, 1975-10-15,89938
255038,DZN-4258, 1997-03-30,68177
195597,FSY-3250, 2007-01-29,8937
308818,AUP-7821, 1986-07-12,53701
753580,JUQ-1279, 1976-11-12,51025
162299,MQG-0661, 2009-10-11,62292
801806,YBN-2382, 2010-03-11,22585
890840,UPW-0439, 1975-08-13,79109
132591,ZMO-0297, 1978-12-02,6167
47670,ZFY-3937, 2019-06-09,36168
351221,BEW-6632, 1981-11-02,79175
625360,HED-6923, 2005-10-14,95325
455291,URE-5933, 1977-10-20,76035
295462,XGI-8466, 2021-09-21,12725
192509,KHH-0933, 2014-02-11,92166
976159,HFY-1241, 2014-09-22,35904
797208,LTB-4052, 1981-01-01,122
373276,ZJV-5302, 2015-05-16,77383
71100,DBR-3786, 2013-11-12,80354
571448,JCH-0600, 1970-10-03,94513
468526,DXA-9583, 1991-03-23,25473
871518,UDL-9352, 1988-05-21,16580
540959,MXT-1869, 1979-04-10,92214
89512,TVU-4852, 1987-09-27,85491
275106,AYK-7677, 2011-04-07,3055
587897,DXE-8674, 1988-12-03,31603
287426,DCO-9096, 1999-08-17,42952
730405,DKP-0216, 2010-02-27,98235
345574,POX-5756, 2001-10-18,53077
794025,JIU-3822, 1971-03-23,32708
445747,HUQ-9320, 1996-06-23,37693
76422,HDI-3626, 2006-04-07,28451
965530,GRH-4982, 1979-12-15,71581
798628,TLV-0210, 1982-03-28,21190
876184,APB-1831, 1989-09-19,83057
371031,APN-2186, 1984-02-08,87338
643757,HQM-4605, 2013-05-28,73147
468734,VCU-1165, 1978-01-12,778
796874,YHF-1750, 1999-06-05,70008
671416,KHD-3899, 1979-10-26,39107
416968,MQC-0758, 1996-08-01,34730
417062,IVY-4770, 2013-04-16,96299
980502,SGL-7025, 1995-10-17,78037
394571,WNY-8420, 2006-09-20,1147
522014,DPD-2966, 1998-02-04,62306
803851,XIL-2310, 1972-03-02,47939
18276,AND-1457, 2012-11-17,4601
798570,EIS-9385, 2011-10-01,6317
45399,BMB-8371, 1988-10-12,63245
377352,COP-1594, 2009-09-17,8484
315198,KMG-2907, 2003-02-18,25780
851937,SOF-6801, 2000-02-18,2734
375,WME-6648, 1977-07-22,6555
805396,AFC-2538, 2015-12-02,82018
526194,LKM-8639, 2017-11-27,9936
853891,EEK-6777, 1976-08-13,48512
626783,BHL-4564, 1999-01-26,85903
670277,FNS-8256, 2004-02-08,60437
698072,ZDF-6640, 1990-04-12,43726
491475,VUT-1755, 2010-03-19,86870
562666,RQG-3702, 1983-11-30,87938
579421,GNI-4075, 2011-01-21,1578
978981,ZDV-0024, 2001-04-18,99579
878036,SGA-7054, 1990-03-29,92707
806924,SKZ-8854, 1973-10-30,77317
799617,PFR-6669, 1990-08-09,78984
726074,UNQ-3814, 2010-05-25,70673
437477,LGS-5771, 1974-02-28,57978
164051,JKL-8445, 2020-08-15,96336
278790,VKF-5755, 1971-07-25,86546
736188,FIN-4507, 1998-12-24,17674
665077,AOX-6119, 1970-04-11,90108
159618,TOB-7321, 1970-10-22,60150
724145,EAA-1312, 1975-06-19,40336
167839,STD-8495, 1996-08-26,24233
906306,UUX-6738, 1996-05-04,83864
556239,JPW-8097, 1972-01-11,54891
881472,GEF-6404, 2012-11-25,84045
109005,ABE-5402, 1997-07-17,25131
533549,JRY-2577, 1993-10-01,51326
206334,FNV-4294, 2008-02-27,24764
421691,YCB-9431, 2004-04-04,43803
811235,QBS-7572, 2005-10-21,21869
788644,TQE-0382, 1975-01-02,70859
487593,YMC-9323, 2008-01-01,8314
121779,WRJ-8365, 1991-06-12,84592
289606,VFX-1009, 1999-07-12,94840
513667,BWJ-6099, 1992-04-10,34740
440520,PLA-4599, 1977-03-22,83335
302600,FEY-1067, 2019-03-21,81562
637711,VGP-6575, 2006-04-26,77271
30783,NSZ-6816, 1992-04-04,92990
533893,YJZ-5144, 1993-11-07,90682
698579,MCO-2189, 2007-03-28,58558
674601,ISK-1147, 1974-05-28,68331
570570,BAU-6316, 1975-03-12,27156
862752,YKT-6457, 1981-05-21,38125
286647,ESA-1320, 2015-01-01,56544
261492,XSY-4881, 1970-08-14,94481
443429,EZZ-8451, 1999-07-21,66899
786055,WAV-3308, 1999-03-22,11705
234069,UXK-6343, 2022-04-17,19791
988600,RXK-2389, 1998-10-09,36302
288212,ATW-9997, 2014-09-11,96442
667584,UDZ-0036, 2018-02-03,68553
701233,USJ-8079, 1998-01-05,63213
943956,YFC-1631, 2009-08-26,14454
412922,ELN-0426, 2008-08-17,11692
703171,KDG-3936, 1978-07-31,66317
800316,DGF-2947, 2018-01-20,50303
791812,VCT-3965, 2010-03-27,89652
791242,ZQV-6498, 1982-12-01,21626
725407,XKD-6429, 2008-07-22,79848
767243,VXL-2139, 1979-01-25,6258
47241,WHN-7643, 2011-10-19,14328
922728,NJM-5992, 2013-11-21,36113
46417,JZP-9179, 2016-08-03,79408
217140,EVS-3538, 2018-02-03,49316
902001,TIK-6164, 2009-01-17,49934
776371,ULJ-0779, 2006-07-04,46806
974143,IDV-2770, 1975-04-09,89361
379453,YJZ-5141, 2009-01-31,50095
426244,JRX-4470, 1973-01-12,55252
679213,IAD-5610, 1996-06-05,20297
111391,NPK-4855, 2009-11-24,12403
255990,CBX-5899, 1995-11-06,77413
271036,QAO-1913, 2007-09-20,71200
468140,YMG-9941, 2010-05-06,94556
150339,JRV-4719, 2019-04-06,42872
659428,PTS-6651, 2004-08-29,8000
598682,BGX-4286, 2017-02-07,35957
341570,UDZ-4384, 2021-03-05,33354
603527,IDQ-4875, 2001-03-11,30421
96418,DFL-0324, 2003-04-05,10867
783508,ICR-1208, 1996-01-12,68464
45106,QOW-6500, 1970-03-20,87452
360574,QJU-6564, 1981-07-26,90391
943093,OWP-2825, 1985-07-16,7972
879023,HLJ-2232, 2005-12-25,9023
614069,HJI-0986, 1987-05-20,3212
551618,JHZ-2500, 1986-11-11,62093
890437,AOK-4564, 1977-05-28,71816
561745,UNN-3606, 2022-02-20,22489
651405,GNJ-2263, 2021-11-27,21273
364663,MGZ-4865, 2000-08-28,90618
256796,XNX-9083, 1990-10-27,59617
551578,UOK-7165, 2020-06-14,63409
708324,ACV-5530, 1977-12-28,6007
29891,IXN-2657, 2012-06-12,22604
877557,SBG-2589, 1980-04-10,72739
152643,UXX-9904, 1973-06-07,36797
781397,KAU-7249, 2006-12-30,84303
292410,CIW-1129, 2009-08-10,82391
246440,IAJ-7110, 1994-09-23,71173
586576,VUT-3341, 1992-11-29,64098
759339,ETF-3323, 1991-04-18,48539
403768,FYZ-0585, 1971-12-28,56596
968627,XNC-9064, 1986-01-13,92888
2911,BZV-4136, 2011-09-16,35296
569595,CGU-3703, 2008-07-28,11157
610858,AJT-5497, 1982-07-04,46350
474359,BAJ-6490, 2009-03-04,1892
391498,OVX-6574, 1982-11-02,49036
702968,KEX-0736, 2006-08-17,88217
500369,RWW-7048, 2017-09-25,1913
184736,SCU-7670, 1997-09-26,53123
380691,RCO-8713, 2019-07-09,94228
320795,MNL-3550, 2003-12-22,39435
84781,UBO-7365, 2011-11-03,23863
16753,EJU-1884, 1986-04-22,36473
890291,YEX-4228, 1982-07-11,12772
777450,IES-9979, 2009-11-26,43226
160403,AKM-9024, 1999-06-18,88999
256879,AWO-8615, 1990-01-26,77570
160757,NBE-1490, 1980-01-08,58601
505361,JWR-5180, 1989-03-25,69772
17379,PII-8411, 2005-07-20,94843
626339,KKV-1902, 1986-06-08,45943
994512,KGL-8755, 2003-09-30,38146
102822,XYT-9416, 1999-05-22,5989
348911,GAY-7402, 1981-03-05,60921
608415,BMV-6689, 1990-09-18,95324
203034,OOI-6165, 2003-03-28,91808
707357,WGA-0822, 1999-02-07,53735
365114,YKZ-3886, 1970-07-30,52708
879371,LLQ-2827, 2006-04-14,26739
463950,ETT-7342, 2013-06-01,19427
412231,RQW-7534, 2013-08-11,55670
121570,GNG-1539, 1989-01-07,40074
22100,GQA-6918, 2021-02-04,50974
268269,OFS-2703, 1990-08-13,52363
187708,TKB-1301, 1997-11-09,48448
263636,VUX-5737, 2015-11-29,78873
911288,NDS-2304, 1995-06-02,59082
983244,WOA-0308, 2019-05-14,2639
196334,EWA-0468, 1987-09-28,84256
920066,SRF-2647, 2006-09-10,65181
938974,MGE-9274, 2010-08-09,42428
255914,INP-2543, 2021-02-28,98112
241417,VNC-2152, 1975-06-01,29975
441496,CJI-5271, 1999-06-17,69748
610488,SHY-9098, 2012-06-15,63
865743,EHG-5590, 2014-08-27,7342
707335,HMC-5210, 1982-09-14,55003
143251,PFM-5039, 2014-12-19,12673
909866,IDM-5622, 1985-11-07,81778
195880,LKQ-5251, 2002-07-08,5951
180431,DXE-0992, 1998-04-02,31455
206854,VYU-6161, 1978-11-25,78063
509393,XUH-0574, 2007-07-19,84246
16542,AQW-1150, 1974-04-28,12328
335286,PJP-7057, 1975-08-14,54373
921395,TKL-2223, 1990-09-08,74094
915473,XFB-8194, 1972-07-18,78337
265279,BRJ-0240, 2020-01-24,47221
906028,MOB-9626, 1994-10-19,7887
815504,XXM-1276, 1995-04-12,45950
935168,OMT-5627, 2002-09-30,56426
224893,RYZ-4953, 2009-11-24,79456
97780,NBQ-0798, 2004-08-06,37771
928789,IYR-1002, 1997-07-04,96095
722270,FKK-0830, 1982-10-28,8676
981496,NKA-6274, 1970-01-18,16382
106156,EJT-5688, 1996-11-12,48082
76807,TZB-0206, 2019-01-21,93023
881944,HWJ-7461, 1990-11-29,23035
182678,RWJ-1590, 2018-07-21,27571
646863,YWH-4731, 1974-12-01,86090
556535,UIU-6343, 2008-10-20,66120
208109,POX-5875, 2002-08-13,71718
740091,DHI-4164, 1971-12-11,93493
647085,GHO-4362, 2017-01-21,47163
3171,OVE-9642, 1972-01-20,39376
530140,FKX-0259, 1972-06-27,72404
933918,KBY-0386, 2019-04-24,79246
51788,LZN-2309, 2020-02-06,2342
761191,OVX-5345, 1982-05-25,62318
846940,ZTZ-4186, 1987-05-15,64601
415230,TXL-0499, 1998-01-30,26048
10113,QNJ-1006, 2004-01-06,30150
824391,QTH-4796, 1977-05-28,68259
173455,TXC-2091, 2003-11-01,59452
455887,NFH-3001, 1982-03-17,10073
166091,HPF-2578, 2013-11-27,568
713453,EIL-0046, 2000-11-05,80473
970605,WKG-0045, 1977-07-02,66621
583169,AWW-2667, 1979-07-27,66456
868243,ZGT-7960, 1996-06-13,86429
457730,CQC-5272, 1973-12-24,27507
530566,BFL-3362, 2005-01-22,86953
961419,RNZ-8037, 2000-09-02,36066
177770,LOM-2645, 2005-10-23,50273
916633,MQL-3766, 1981-12-12,29930
347591,CWK-2437, 1999-02-28,3940
21591,OHZ-0714, 1981-03-23,68707
920475,AGC-2141, 1994-08-26,13614
727509,ZIM-4039, 1994-07-10,34151
4620,DBF-7646, 2012-04-21,68948
59610,SBQ-9832, 1991-06-15,70376
985462,LOG-0028, 1974-05-23,66664
828309,JBG-1183, 2021-07-12,16265
821399,PUX-1162, 2005-11-18,40077
269720,XNV-8458, 2010-10-01,5792
164702,FER-4838, 1983-09-15,24333
285695,TMY-9345, 1977-11-11,53793
167158,IFH-7919, 2018-12-18,92339
8330,DFF-4580, 1990-03-05,18019
48692,QKC-4696, 1991-08-25,20705
567571,JUF-7974, 1984-02-09,96949
919969,VAL-5849, 2009-06-12,38415
210714,BWG-0265, 2000-10-03,13756
104017,UGN-3617, 2004-07-13,10559
850905,DML-0437, 2004-01-24,60420
295359,QTX-7700, 2009-06-16,89732
232013,MUW-1193, 2000-08-01,8590
793985,OJX-8920, 2013-04-18,97225
756922,RAL-3399, 1995-06-28,60650
626383,AUS-4664, 2010-05-24,93344
510909,DKU-6682, 2008-02-17,14084
435179,ESJ-3180, 1992-03-11,65040
920850,IFC-6224, 1976-11-18,97629
291089,NCO-7968, 1975-06-28,1615
315419,GVJ-0183, 1982-09-01,7924
433362,WHE-6804, 2021-08-07,22005
948224,KPD-2024, 2017-01-22,4033
943514,RQK-6489, 1986-06-07,30290
614975,IEQ-1815, 2021-09-10,3596
233190,SSM-6399, 2001-10-31,90873
662881,AHN-5433, 1982-01-27,81616
847783,NYQ-1747, 1988-02-07,15596
634446,NIK-5223, 1978-07-19,82508
808347,ZYZ-4744, 1995-02-08,74926
284,LZA-5176, 2000-03-23,77299
127793,VMS-0145, 1994-10-27,71540
325072,BMT-2361, 1971-10-17,84083
86673,TME-1291, 1975-10-31,59701
538124,CQF-1161, 1992-04-09,92837
859083,WIU-4554, 2020-02-18,80682
837050,XYI-0857, 1973-01-21,60958
587356,GOE-4329, 1987-01-17,28550
87017,TKM-7648, 1974-09-08,14339
112973,SWG-8103, 1994-10-21,68752
605199,FNW-5436, 1974-06-10,40847
58163,HGN-8596, 1976-04-04,56020
498814,BHA-9088, 2003-11-07,70774
835199,VWR-5220, 2014-12-23,71222
468583,TQC-3288, 2005-05-26,6859
927224,AIJ-2943, 2005-08-03,78058
780461,USN-9521, 1974-01-08,74567
653676,DIY-4562, 2001-04-12,89851
216312,ZJJ-7973, 1973-06-21,82526
128857,UCF-7543, 1982-06-13,71771
989239,QQO-2011, 1984-05-28,6439
706961,AXY-8722, 2020-03-17,71765
358891,ERD-2281, 2002-12-07,11879
547339,XAH-7343, 1979-06-13,20422
14424,BQS-1319, 1977-01-02,43107
176002,EKM-5116, 2015-07-22,51042
155623,XSN-1345, 1991-07-23,22273
206060,VVX-5817, 1993-01-22,59792
753523,PIQ-2441, 1982-11-09,14299
610095,GJV-8613, 1971-04-09,84258
389649,MIY-5930, 1998-08-26,22634
689917,AMO-3503, 2005-08-11,16102
609257,UKH-5605, 2004-01-02,65165
384353,TIF-5388, 2007-02-07,78601
927528,KZR-1101, 1977-02-23,41842
875425,DAY-1821, 2014-05-25,75332
677950,DUT-4120, 2019-11-19,47804
546859,GBT-9726, 1976-07-04,10109
678932,WLK-4670, 1973-02-17,78903
887148,OSQ-8429, 1984-03-19,7942
54072,GUI-4636, 1980-10-29,36282
23017,NDX-9975, 2014-03-01,39485
374050,IGA-9194, 1986-06-18,5095
727496,UKF-0904, 1980-01-14,31421
722556,LBP-3694, 1976-10-09,7333
150478,MJU-2187, 2019-12-15,73514
86820,NJD-4041, 2009-07-05,61320
331048,CGQ-4247, 2003-06-30,63035
599817,XEZ-1944, 2021-12-12,52477
925407,JUD-6436, 1988-11-22,70371
473228,XLJ-7592, 2008-07-25,72353
359080,OXG-3257, 2005-08-25,84068
906371,IED-4482, 2009-06-30,30306
577235,HXD-4578, 1971-08-21,30130
277412,PCP-7252, 1976-10-18,42299
620132,DNT-9895, 1994-02-07,59549
433451,YQG-7329, 2005-04-17,17722
452064,ISY-1345, 1973-07-23,12943
602258,YUL-2375, 1988-07-24,6723
66737,JXS-9207, 2005-02-01,20171
352350,OXL-2797, 1999-04-15,35196
387727,LVL-8964, 1989-07-20,52654
69861,ZXY-1742, 1994-12-06,21347
237974,LFT-8487, 1984-02-16,6981
893958,PNB-8156, 2019-09-25,45974
65279,JIU-8759, 2021-06-25,85972
989241,HYA-8664, 2010-01-11,88866
310955,YUV-9880, 1979-09-28,70343
951122,MMM-7479, 1982-07-30,30936
855021,RDA-6029, 1994-04-05,46475
612230,INH-0447, 2004-01-27,78505
719095,JZS-2441, 1991-11-10,39898
619876,SUD-5733, 1970-11-24,22428
621603,XGS-7046, 1978-12-29,31317
144639,SNA-5173, 2004-04-06,86270
367674,BUO-2139, 1982-12-10,82633
673637,ACC-6390, 1973-08-30,67231
43268,JSE-5762, 1992-11-29,48555
649643,ZWF-7072, 2015-04-08,97239
846374,WUC-3872, 1975-12-03,98843
135982,CQE-1589, 2004-11-12,12231
828195,ALG-5440, 2016-05-28,88622
325019,KHY-9492, 2018-03-14,15628
712651,GFD-5151, 1986-02-13,76545
892183,UQK-7874, 1999-05-27,29455
566277,ITE-9340, 1977-01-25,96127
453381,XAE-7185, 1998-12-15,87873
757441,WMJ-6134, 2005-03-21,85407
612172,LMU-4586, 1993-11-09,7903
499076,HFE-9875, 1998-04-18,9958
964639,OVU-2568, 1973-08-29,71931
919281,JLJ-2630, 1998-05-03,4684
423483,FBG-4837, 1983-02-09,57508
846109,KSZ-3770, 1972-08-13,73334
165273,UZA-8109, 1977-05-02,12179
705032,JHK-3996, 1995-07-20,33643
992628,IPX-1890, 1994-06-30,77715
689958,IDB-2012, 2009-12-13,38442
827308,LSM-7820, 1991-09-09,97305
356415,GDZ-6615, 2020-09-09,1440
982930,KDB-8176, 1976-01-30,88149
309964,KVY-5787, 2015-07-24,44658
841165,JYJ-3663, 2010-09-07,90331
29847,FSL-7550, 1983-08-10,87472
